"presence","longitude","latitude","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","species"
1,-122.6886443,42.6597252,11.4303331375122,19.6673336029053,4.02666664123535,801,129,12,62.3148612976074,370,55,59,329,15.3766660690308,46.641185760498,651.199523925781,31.568000793457,-1.39999997615814,32.9680023193359,4.14933347702026,19.6633338928223,"Spotted Towhee"
1,-123.1400367,44.1251688,11.8038330078125,18.8640003204346,5.51133346557617,1261,216,14,69.5168838500977,618,77,81,558,12.2096662521362,44.6455574035645,543.817687988281,28.6119995117188,1.26399993896484,27.3479995727539,5.91400003433228,18.4946670532227,"Spotted Towhee"
1,-122.9808085,44.0353171,11.6191663742065,18.5160007476807,5.42133331298828,1276,208,16,64.9498443603516,602,88,90,539,12.1789999008179,44.7428359985352,536.652404785156,28.2159996032715,0.995999991893768,27.2199993133545,5.75866651535034,18.3033332824707,"Spotted Towhee"
1,-122.8028798,44.9907536,11.3170003890991,18.292667388916,4.88533306121826,1134,188,16,63.7759552001953,532,81,84,486,11.4466667175293,43.1623916625977,548.589965820312,27.3439998626709,0.824000000953674,26.5200004577637,5.27066659927368,18.0713329315186,"Spotted Towhee"
1,-124.137429,43.9564796,11.2759618759155,15.7653846740723,7.09358978271484,1905,311,21,67.5503540039062,892,111,117,837,9.1967945098877,50.3827781677246,352.334228515625,21.4615383148193,3.20769238471985,18.2538452148438,7.62692308425903,15.2269229888916,"Spotted Towhee"
1,-118.8448941,43.2658741,7.69199991226196,16.9513339996338,-1.12733340263367,253,28,10,26.9257183074951,80,39,46,71,16.0419998168945,44.8150634765625,732.73046875,28.4160003662109,-7.38000011444092,35.7960014343262,-0.451333373785019,16.5553340911865,"Spotted Towhee"
1,-121.7991543,42.2278182,8.04749965667725,17.191333770752,-0.420666605234146,399,60,9,53.5788307189941,177,39,39,158,15.3970003128052,43.5140190124512,726.882141113281,28.8959999084473,-6.48799991607666,35.3839988708496,0.108666695654392,17.191333770752,"Spotted Towhee"
1,-123.162092,45.6166752,10.8754997253418,17.5773334503174,4.59866666793823,1274,219,16,69.4717102050781,620,78,84,584,11.5396671295166,44.479133605957,530.8046875,26.4640007019043,0.519999980926514,25.9440002441406,4.94733333587646,17.3786659240723,"Spotted Towhee"
1,-121.341618,43.9660256,6.7723331451416,15.2233333587646,-0.918000042438507,372,60,15,53.0162658691406,170,47,54,158,15.5580005645752,46.3919372558594,660.803527832031,26.8439998626709,-6.69199991226196,33.5359992980957,-0.399333328008652,14.941333770752,"Spotted Towhee"
1,-123.9431532,45.974047,10.4294271469116,14.8781251907349,6.62604188919067,1986,312,38,61.4726066589355,904,151,160,837,8.99635410308838,51.5550346374512,340.116790771484,20.0125007629395,2.5625,17.4500007629395,6.96770858764648,14.4885416030884,"Spotted Towhee"
1,-123.0980515,45.2859007,11.2340002059937,18.1533336639404,4.94133329391479,1100,195,12,71.6503219604492,542,59,67,514,11.9400005340576,44.6455268859863,539.376770019531,27.5960006713867,0.851999998092651,26.7440013885498,5.31066656112671,17.8626670837402,"Spotted Towhee"
1,-123.280251,43.0261676,12.2915000915527,19.4473323822021,5.9006667137146,912,151,11,67.3392028808594,436,54,59,391,13.4829998016357,47.3686065673828,559.015197753906,29.8519992828369,1.38800001144409,28.4639987945557,6.18933343887329,19.3346672058105,"Spotted Towhee"
